RILCE-Revista de Filologia Hispanica,0.177
Langages,0.176
Telos,0.175
Korean Economic Review,0.174
NORTHERN HISTORY,0.174
INTERNATIONAL JOURNAL OF HUMAN GENETICS,0.172
RESTAURATOR-INTERNATIONAL JOURNAL FOR THE PRESERVATION OF LIBRARY AND ARCHIVAL MATERIAL,0.172
JOURNAL OF VISUAL CULTURE,0.171
African and Asian Studies,0.167
Comptabilite Controle Audit,0.167
Polish Sociological Review,0.167
International Journal of Clinical and Experimental Medicine,0.166
ACTA BIOQUIMICA CLINICA LATINOAMERICANA,0.165
FORUM DER PSYCHOANALYSE,0.164
Ethical Perspectives,0.163
POSTEPY BIOLOGII KOMORKI,0.163
Poznan Studies in Contemporary Linguistics,0.163
International Review of the Red Cross,0.161
Names-A Journal of Onomastics,0.152
Anthropological Notebooks,0.15
Cultural Studies Review,0.149
OSTEUROPA,0.149
ALTERNATIVES,0.148
Tydskrif Vir Geesteswetenskappe,0.148
Review of Network Economics,0.143
KOREAN JOURNAL OF DEFENSE ANALYSIS,0.141
Rutgers University Law Review,0.141
LAW LIBRARY JOURNAL,0.14
ZEITSCHRIFT FUR BIBLIOTHEKSWESEN UND BIBLIOGRAPHIE,0.14
SOZIALE WELT-ZEITSCHRIFT FUR SOZIALWISSENSCHAFTLICHE FORSCHUNG UND PRAXIS,0.139
Feministische Studien,0.138
ISSUES IN LAW & MEDICINE,0.136
MOKUZAI GAKKAISHI,0.136
Culture & History Digital Journal,0.135
Informacios Tarsadalom,0.133
London Journal,0.133
Philippine Journal of Crop Science,0.132
French Cultural Studies,0.131
Babel-Revue Internationale de la Traduction-International Journal of Translation,0.13
GERMAN STUDIES REVIEW,0.13
Gedrag & Organisatie,0.125
Language Matters,0.125
ZKG INTERNATIONAL,0.125
Andamios,0.122
JOURNAL OF THE COPYRIGHT SOCIETY OF THE USA,0.115
Revista Chilena de Derecho,0.113
ICGA JOURNAL,0.111
Journal of the Gilded Age and Progressive Era,0.111
Progress in Tumor Research,0.111
Diabetes Stoffwechsel und Herz,0.106
ECONTENT,0.105
ESTUDIOS FILOLOGICOS,0.105
KEDI Journal of Educational Policy,0.103
Psychoanalysis and History,0.103
UNIVERSITY OF CINCINNATI LAW REVIEW,0.103
ATW-INTERNATIONAL JOURNAL FOR NUCLEAR POWER,0.101
CoatingsTech,0.101
BETRIEBSWIRTSCHAFTLICHE FORSCHUNG UND PRAXIS,0.095
Civil Szemle,0.093
Journal of Spanish Cultural Studies,0.093
Dutch Crossing-Journal of Low Countries Studies,0.083
Tijdschrift voor Communicatiewetenschap,0.083
ALLERGOLOGIE,0.078
Minnesota Symposia on Child Psychology,0.071
Africana Linguistica,0.067
Sintagma,0.067
HISTORIOGRAPHIA LINGUISTICA,0.063
Language & History,0.059
Studies in Symbolic Interaction,0.056
OIL & GAS JOURNAL,0.055
UNIVERSITY OF PITTSBURGH LAW REVIEW,0.054
Britain and the World,0.053
Oncologie,0.052
SECURITIES REGULATION LAW JOURNAL,0.051
ZEITGESCHICHTE,0.05
PSYCHIATRIE DE L ENFANT,0.047
ZEITSCHRIFT FUR ETHNOLOGIE,0.04
Amme Idaresi Dergisi,0.02
NATURAL HISTORY,0.017
ACTA PHYSICA SLOVACA,0.0
BELL LABS TECHNICAL JOURNAL,0.0
Bollettino di Storia delle Scienze Matematiche,0.0
Current Perspectives in Social Theory,0.0
Journal of Neurological Sciences-Turkish,0.0
PULP & PAPER-CANADA,0.0
SEN-I GAKKAISHI,0.0
SURFACE COATINGS INTERNATIONAL,0.0
Scandia,0.0
TIJDSCHRIFT VOOR DIERGENEESKUNDE,0.0
Advancements of Microbiology,-1.0
BMC Chemistry,-1.0
BMC Molecular and Cell Biology,-1.0
Biologia Futura,-1.0
Brazilian Journal of Psychiatry,-1.0
Electronic Research Archive,-1.0
Environmental Microbiome,-1.0
Environmental Pollutants and Bioavailability,-1.0
Food Science of Animal Resources,-1.0
Geochemistry,-1.0
Journal of Computer Languages,-1.0
Mining Metallurgy & Exploration,-1.0
Photobiomodulation Photomedicine and Laser Surgery,-1.0
Polymer-Plastics Technology and Materials,-1.0
Sexual and Reproductive Health Matters,-1.0
Wound Management & Prevention,-1.0
